date_id,platform_id,device_id,campaign_id,impressions,clicks,cost,conversions,revenue
129,1,3,604,2139,1610,746.68,1191.0,2935.19
301,3,1,1022,15764,3907,3943.49,3728.0,0.0
394,2,2,412,6227,2660,3380.01,1690.0,10987.37
159,2,3,1110,4459,1407,385.91,207.0,1039.54
182,1,1,882,6582,4259,3972.16,0.0,7741.04
122,2,2,1399,18561,18183,4687.48,0.0,4376.95
117,2,2,943,10525,9331,720.0,0.0,839.56
5,1,1,170,6460,6281,1127.01,5862.0,2969.6
154,3,2,1277,11498,6665,2080.4,0.0,4646.8
434,1,3,705,19197,14838,3119.5,13086.0,1.52
394,3,2,879,18696,1995,3072.38,109.0,0.0
161,2,1,528,18462,2864,979.73,1733.0,3427.16
63,3,3,1152,13449,11029,4687.18,5429.0,17797.99
322,2,2,1403,4944,360,4643.81,178.0,23139.04
46,1,3,86,7833,4469,2282.17,441.0,0.0
429,3,3,934,308,80,3949.67,3.0,4063.87
100,1,3,723,9285,5411,4217.6,0.0,0.0
241,1,1,1172,15836,2057,1085.08,1539.0,4036.07
228,3,1,548,4659,1353,1462.06,148.0,3659.26
218,3,1,1355,5409,5273,3214.76,3753.0,13494.34
41,1,2,151,1924,523,4305.48,486.0,17800.2
53,3,1,32,17691,14101,669.01,6346.0,785.25
189,2,3,609,2572,266,1770.15,96.0,0.0
12,1,3,1252,2925,1368,426.29,1242.0,1282.8
182,2,1,373,1216,521,3994.27,278.0,6963.51
189,1,1,213,18986,8318,90.27,4430.0,0.0
59,1,3,1083,17877,11444,2989.55,7883.0,0.0
44,2,1,583,3529,2292,1376.22,944.0,1708.89
418,2,2,1319,14915,7019,437.01,0.0,1016.87
435,1,1,282,16582,15206,2565.41,11284.0,8503.8
405,2,3,301,7870,423,1408.76,149.0,1838.43
281,3,2,1242,14059,8120,4014.1,1913.0,8374.17
47,2,1,1293,1991,1160,1293.27,974.0,137.14
269,2,1,50,11677,10752,4293.3,1914.0,21379.16
121,3,3,673,5566,4202,4227.81,964.0,14169.86
266,2,1,268,7199,2587,397.58,1795.0,604.72
207,3,1,50,207,90,2858.71,75.0,12181.88
331,1,3,652,5872,2779,3886.2,103.0,11844.88
24,2,2,1241,13172,7432,2530.44,2705.0,10278.95
20,3,1,1208,8980,8547,428.84,5643.0,741.63
353,2,2,1321,9319,3911,134.98,1700.0,460.18
245,3,3,1219,2029,1143,3959.66,250.0,5717.26
66,2,1,782,3415,1856,811.41,1337.0,2646.22
436,1,1,881,8948,7157,2871.65,3849.0,6917.0
428,2,1,1394,16659,14687,694.11,6153.0,1261.52
51,3,1,1255,8702,7756,4006.38,4121.0,4307.12
151,2,3,905,12059,8337,4214.44,4557.0,0.0
257,3,3,174,16292,2951,3169.23,497.0,2920.95
421,3,1,1288,18558,5235,4473.13,923.0,0.0
240,1,1,247,2070,504,4445.7,408.0,20620.17
336,3,2,1407,7711,3741,1454.91,1083.0,0.0
214,1,3,152,2160,282,1780.51,115.0,8806.31
317,1,3,646,47,5,4214.29,0.0,7715.59
95,2,2,93,18689,13502,3849.02,663.0,0.0
427,1,1,971,14186,5468,3054.27,953.0,10734.79
51,3,3,305,6574,1463,1699.86,1235.0,0.0
178,2,2,379,17023,4589,4891.25,358.0,15060.08
375,3,2,263,11460,4671,4768.5,3627.0,11325.85
76,3,3,1218,16236,16024,4984.28,1067.0,618.88
12,1,2,807,9693,7422,3535.92,6202.0,15218.55
230,1,3,1106,12473,8996,1461.47,8266.0,3555.61
295,2,2,950,2215,102,202.21,16.0,266.31
80,3,2,236,9503,7963,3356.25,0.0,968.15
428,2,1,605,8971,7555,1874.87,1058.0,150.29
204,2,3,1381,2116,559,1785.49,321.0,0.0
72,1,1,633,9324,7432,4649.95,5956.0,19261.4
422,1,3,709,12369,768,2231.43,192.0,4433.86
353,1,2,1224,17753,3571,3470.06,2222.0,9300.6
217,3,3,371,17039,16619,1680.0,0.0,1236.65
338,1,3,1229,610,311,2469.13,284.0,11397.7
230,3,1,379,3831,2379,4543.82,2009.0,12005.88
436,2,3,409,16253,12939,1372.79,5429.0,4304.36
42,2,3,500,14143,3321,3152.46,639.0,11606.98
51,3,2,1230,8457,21,1085.12,11.0,139.46
367,2,3,123,156,153,3412.27,117.0,514.36
67,1,3,361,92,69,1349.59,52.0,0.0
299,3,3,791,6246,158,1217.74,50.0,5085.89
30,2,1,223,14918,1863,4364.12,1744.0,4879.09
220,1,1,1228,2484,1867,3380.54,0.0,14908.21
298,1,3,508,8511,1927,3593.54,669.0,7333.44
409,2,2,1268,1930,604,1385.38,510.0,1670.32
311,1,1,570,17213,15394,4746.83,0.0,0.0
89,1,3,369,6461,2198,4437.86,610.0,19137.45
354,3,2,1045,16105,1637,2943.12,480.0,13936.16
65,1,3,227,10547,2561,1980.41,2266.0,4803.38
399,2,1,1299,14685,12160,4596.71,7738.0,4546.62
160,1,3,358,143,103,3389.8,41.0,4983.5
423,3,1,624,9066,2944,1024.89,707.0,125.03
347,1,3,656,12406,6414,3175.66,4027.0,8301.51
160,1,1,1051,18509,13864,3451.15,3217.0,3810.77
16,2,3,493,19203,2989,678.36,1086.0,1228.13
123,2,3,335,8233,1282,3666.61,1214.0,6888.47
179,2,3,415,18217,5878,2281.05,2517.0,11215.38
152,1,3,399,1345,388,4940.79,273.0,13262.86
57,2,3,963,13473,9627,4496.38,8447.0,14880.26
133,1,3,601,6119,2394,3959.38,1416.0,16864.93
90,2,3,114,4146,2631,2165.0,0.0,8256.57
72,1,3,176,5355,1521,2659.11,834.0,2369.97
433,2,2,260,16503,7908,2000.61,3254.0,550.41
265,2,2,1365,901,185,2447.7,77.0,0.0
378,3,2,98,1365,195,890.54,59.0,935.4
431,3,3,948,10587,2044,4427.4,1549.0,2637.12
412,1,1,343,10862,1575,2427.36,923.0,7448.67
118,2,1,150,6658,1274,166.73,1100.0,124.82
378,1,2,1316,8887,4617,2954.72,2384.0,0.0
98,2,3,506,17142,1279,707.86,441.0,3068.34
319,1,1,7,190,81,1051.03,22.0,5215.21
44,1,2,1030,18796,16407,4351.17,14798.0,2267.48
177,3,3,702,13480,2117,301.55,1606.0,0.0
237,3,1,23,8345,29,2241.13,26.0,3002.27
438,3,3,618,18821,16965,4510.5,0.0,13199.9
273,1,3,49,6538,113,3199.95,73.0,13644.65
175,1,3,1251,13065,11260,4281.22,2537.0,13371.3
243,2,3,256,11300,1658,1062.87,1224.0,1735.73
323,1,1,771,12077,6421,4056.73,2082.0,18501.03
81,3,2,1085,7009,2143,1709.14,342.0,0.0
38,3,1,1156,19057,4622,3209.45,889.0,14660.01
136,2,2,1332,10156,2039,3791.66,92.0,2419.05
275,1,2,957,5128,1179,394.96,0.0,1832.55
82,1,1,1201,7668,1954,3422.08,0.0,12966.79
377,1,2,388,17253,9585,821.17,3191.0,0.0
169,3,2,237,11328,7054,4523.87,5948.0,0.0
446,2,2,802,15737,6064,56.7,3814.0,0.0
229,3,3,48,19816,833,1612.43,239.0,720.8
81,3,2,281,15901,13046,2966.84,905.0,12367.53
56,1,2,835,12280,2275,3219.92,1141.0,2206.4
264,3,2,63,5891,2073,3168.66,1135.0,0.0
436,3,1,260,17527,2333,3874.89,987.0,17995.14
17,3,1,247,5035,2852,899.21,2209.0,0.0
98,2,2,399,15631,13546,3368.39,5675.0,11261.87
268,1,2,585,11989,7735,3951.0,4350.0,0.0
246,2,3,1278,1613,822,3176.23,72.0,0.0
422,3,2,1266,11922,9969,89.89,5516.0,0.0
105,2,3,1219,154,6,2678.21,2.0,11959.1
240,2,3,1007,11,7,3218.97,2.0,7960.57
319,2,2,1092,4225,2136,2937.27,967.0,9142.79
52,2,1,498,7548,7520,11.1,4979.0,34.37
365,1,2,1197,3013,1128,937.76,521.0,1955.84
394,1,3,639,10718,1702,418.01,204.0,97.71
94,1,3,289,16148,6537,2554.83,3629.0,5704.49
270,1,3,61,3341,2865,3469.64,0.0,4139.38
260,1,2,731,17963,16518,455.66,0.0,2094.15
272,1,1,791,9145,907,2629.67,0.0,7540.2
437,2,2,717,12870,8888,2348.82,4303.0,10232.12
274,3,2,1148,6771,4282,4100.51,19.0,19112.29
20,3,2,1001,16135,1418,4918.52,175.0,3763.98
426,3,1,729,16213,9753,545.9,5200.0,2648.88
449,3,2,339,14,5,2536.96,1.0,5336.25
347,3,1,432,5499,2555,1753.98,645.0,929.43
13,1,3,1257,9154,8764,2528.34,6681.0,6910.82
173,1,3,586,16938,2792,2824.59,1769.0,10598.15
282,3,2,913,10364,2304,158.33,736.0,273.58
343,3,2,805,10524,10302,3844.78,750.0,7789.13
282,2,3,211,9672,8938,910.82,4961.0,2996.54
115,1,1,868,8120,1675,1257.67,538.0,2564.33
195,1,3,990,5919,5860,1745.86,4819.0,0.0
22,1,3,160,4643,388,4056.68,194.0,15636.87
126,2,2,508,6777,3849,1569.18,854.0,5146.26
235,2,1,631,14105,6289,3438.55,4486.0,16343.88
305,1,1,1094,3658,2881,788.71,2513.0,398.01
350,2,3,486,7773,1287,1474.27,109.0,5295.55
273,2,1,780,17127,13768,2388.04,4993.0,7160.59
238,3,1,24,1596,1035,1287.7,13.0,17.44
421,2,2,22,18505,5553,2032.09,1734.0,4942.88
126,1,2,496,2812,2035,991.89,651.0,799.86
92,1,3,175,4140,1552,1915.51,744.0,6339.99
440,1,2,1080,12030,5962,3399.76,2775.0,0.0
299,3,3,1277,17641,11871,903.7,1815.0,68.91
230,2,3,917,10752,10234,3847.76,7284.0,2675.64
39,2,2,1055,12123,7508,1318.8,1418.0,1572.37
190,3,1,124,461,122,3149.88,0.0,4158.24
343,1,2,1163,8040,4167,866.06,2090.0,133.52
419,1,1,475,7038,3870,679.55,2839.0,3113.61
387,1,3,237,7524,6496,928.28,6158.0,575.78
251,3,2,1343,19859,11768,2037.51,3.0,3553.88
234,2,2,730,3973,2542,3556.52,1642.0,17135.72
5,2,3,453,17581,15522,2376.12,9179.0,3112.26
336,2,3,1395,6320,2020,657.29,118.0,1310.32
347,1,3,953,5679,2640,1412.28,808.0,998.51
314,1,2,1141,11351,3983,1091.06,1817.0,1170.4
193,3,2,46,2734,1492,1093.32,947.0,4680.24
334,1,3,1045,8624,5334,2410.09,536.0,3739.72
365,3,1,885,443,289,601.89,86.0,1567.76
341,1,2,1333,19830,11559,1470.48,6982.0,2694.47
186,3,1,888,16041,5678,1535.17,4463.0,2421.15
297,3,1,918,3704,2400,706.61,354.0,2805.81
49,2,3,315,257,59,3134.52,13.0,9402.91
225,2,1,106,13416,7457,4255.26,5752.0,0.0
209,1,2,1381,9068,4194,726.7,1644.0,1417.67
95,3,3,1410,19638,14265,1911.62,8608.0,9205.9
11,2,2,319,16773,3728,1861.71,849.0,7534.71
196,3,2,258,19318,19207,971.46,2505.0,4264.53
290,2,3,1400,3316,771,3219.52,417.0,3691.1
386,1,1,971,8666,5131,3461.2,3566.0,9907.15
238,2,2,431,4457,3883,1252.96,3679.0,4014.74
267,3,2,452,19352,13064,3652.5,0.0,11682.21
208,1,1,448,8616,1635,1831.79,0.0,1710.97
14,1,1,84,11748,11584,2954.6,8681.0,12167.9
279,2,3,753,16000,1014,2754.31,0.0,3310.54
104,1,2,412,13035,5876,1584.32,1475.0,5218.56
18,1,2,734,2855,1623,1835.8,1401.0,8297.75
410,3,1,249,17519,12884,593.58,3699.0,1852.65
154,2,1,1106,5996,5225,3511.83,619.0,2895.62
75,1,3,1028,17018,15794,782.88,11881.0,1204.97
210,3,3,165,11475,11298,2481.19,2886.0,9027.29
360,3,2,1245,17739,15009,1785.55,0.0,7261.71
425,3,3,1024,217,106,2116.75,51.0,6588.41
290,2,3,1142,18201,12118,3127.03,5473.0,6619.59
162,1,1,1301,13204,6033,4606.62,1785.0,15262.94
421,3,3,1270,18643,14812,2677.26,4561.0,5944.37
79,2,1,928,8314,4967,2078.09,433.0,6693.1
280,3,1,288,3808,226,4733.7,125.0,3603.08
368,1,2,408,14337,14284,3412.26,11299.0,15647.59
358,2,3,1329,2733,1155,2609.89,262.0,5576.47
448,2,1,31,2763,2532,432.19,1025.0,1695.01
45,2,3,424,4017,2609,1043.6,82.0,4516.51
307,1,1,1391,17146,8809,4808.67,4806.0,2918.2
189,1,3,591,17461,11451,3666.7,9967.0,9609.03
432,3,3,655,4773,4247,2235.86,1128.0,0.0
197,2,2,874,12230,10054,1947.95,2725.0,3363.05
414,2,1,726,1106,649,692.12,0.0,192.26
84,3,2,242,12236,2479,134.15,1543.0,20.49
85,1,3,634,8015,315,4849.12,37.0,0.0
127,1,2,1241,5455,2924,652.49,2700.0,2783.03
122,1,2,1364,14281,622,3804.21,289.0,2858.18
265,3,2,975,18910,11781,1521.61,8536.0,1686.47
250,3,3,109,5765,243,2398.32,64.0,8291.63
9,2,3,1400,14403,12366,520.77,11590.0,2461.94
43,3,3,578,10242,695,3118.79,45.0,4617.13
433,1,2,1339,11442,11106,2943.36,3868.0,0.0
135,1,3,1336,179,126,1107.81,76.0,0.0
378,2,2,502,13510,13136,3244.2,8944.0,8355.68
428,1,1,857,11278,2743,827.48,480.0,207.75
290,3,3,637,1085,232,1885.25,207.0,5981.97
423,1,3,950,8973,3079,3585.59,356.0,2926.02
180,1,1,1132,6082,2273,2200.73,1253.0,0.0
293,3,2,21,16888,7765,4987.64,5508.0,20500.3
425,3,3,996,16697,4315,4369.37,0.0,18812.25
317,3,3,160,18353,16371,645.11,11295.0,1780.24
103,3,1,169,7570,5956,840.63,674.0,3096.39
151,2,3,998,2860,178,257.42,6.0,626.78
57,1,3,1137,2473,1085,1414.04,566.0,38.83
113,3,2,1196,7988,7206,3725.28,2680.0,12310.86
431,3,1,1061,12537,4505,191.46,1409.0,75.4
190,2,3,371,12422,185,3300.05,119.0,6453.31
98,2,2,66,8060,2302,458.8,78.0,2018.99
187,2,3,1340,14067,5649,1505.14,2730.0,0.0
212,1,1,385,19329,12474,4963.17,623.0,23091.79
140,1,1,835,17761,5708,2360.72,222.0,0.0
284,1,3,406,2735,1377,3693.38,469.0,15004.58
406,3,1,834,14030,5614,861.09,153.0,2922.6
321,3,2,1360,7667,6115,4965.85,4596.0,23352.13
379,3,1,1158,4182,3965,1840.08,1104.0,0.0
343,1,2,135,12795,5594,150.85,0.0,0.0
260,3,3,1333,7350,4934,706.84,1799.0,0.0
180,1,3,1355,14418,6983,1572.3,6692.0,7622.43
183,1,1,1237,0,0,1278.51,0.0,2438.94
337,3,2,229,15005,1995,3665.35,0.0,4671.42
395,3,2,979,2099,412,2637.42,28.0,627.84
351,2,1,333,15178,3367,4899.68,234.0,10886.25
76,2,2,137,1600,51,1040.93,33.0,2774.07
156,3,2,615,13430,7576,3475.73,1675.0,16415.5
366,2,3,881,5238,5004,1308.37,939.0,5771.51
262,1,2,900,11023,4817,3502.56,4102.0,0.0
101,2,2,431,17886,6600,1550.07,4814.0,2605.13
97,2,2,127,15848,11509,2362.9,1488.0,8844.05
445,2,1,1132,1427,1156,3864.64,53.0,5233.28
107,1,1,868,9618,7018,4389.34,0.0,10281.92
446,1,1,465,5506,8,16.95,3.0,0.0
291,1,2,516,14786,3983,1419.43,3726.0,1299.65
29,2,1,255,2397,2000,2983.99,1362.0,11167.41
389,3,2,1266,17866,13543,3702.1,10069.0,0.0
331,2,2,126,15253,14135,787.75,10220.0,2070.84
310,2,3,369,1827,1123,376.13,80.0,1162.57
339,2,2,313,10453,3200,4737.38,1547.0,18849.74
55,2,2,1216,16324,10144,163.77,687.0,595.15
390,1,1,651,10401,1617,3475.46,0.0,4973.17
351,2,1,129,11601,2340,667.99,165.0,226.6
342,2,3,1328,4226,1954,1469.47,833.0,5162.5
129,3,1,725,14124,11875,3064.43,6596.0,1172.24
387,2,3,1179,12947,9352,1198.09,6381.0,3283.38
408,2,3,1021,10933,9145,4448.88,1741.0,6117.72
375,1,3,1300,8491,1321,3783.64,278.0,8359.33
228,3,2,236,9074,1703,3612.25,1609.0,1324.41
185,1,2,941,2860,2228,1891.52,1286.0,692.11
100,1,1,1257,4893,1233,753.72,987.0,1498.07
121,3,2,566,14933,13886,4858.7,1470.0,20590.4
218,2,3,144,8379,6788,761.1,4770.0,709.13
343,2,1,118,8807,7983,565.53,849.0,2590.91
236,2,3,1274,13417,6213,3711.45,2569.0,7192.74
149,2,2,106,19095,6847,3185.85,3704.0,12477.19
259,1,2,817,13219,12628,3447.99,5697.0,10228.94
66,2,3,625,2074,304,3924.4,210.0,14547.9
356,1,2,795,19684,11737,4162.72,7323.0,152.72
139,1,2,170,5642,2532,898.04,1642.0,517.87
175,2,3,897,7462,6047,256.17,4764.0,1278.27
445,3,2,1208,959,900,1505.37,565.0,0.0
211,3,2,1378,15463,7790,442.62,1286.0,1439.25
394,2,1,684,5575,4199,391.82,220.0,800.69
84,3,3,1180,215,163,4950.54,145.0,14512.78
180,2,2,567,11881,4743,2840.57,1843.0,3626.74
251,3,3,868,19960,15450,1030.48,6848.0,226.59
415,1,1,352,11709,2156,3259.25,1067.0,8435.83
106,3,1,1196,3454,1051,1189.19,539.0,2373.74
370,2,3,252,11786,8182,4938.4,8160.0,0.0
21,2,3,1178,14236,11324,1957.94,4539.0,773.94
385,3,1,790,3880,3855,545.83,562.0,371.63
26,1,3,701,5746,4877,1729.97,2139.0,7713.59
279,3,3,608,14474,14103,4314.42,6155.0,4250.48
405,1,2,493,7432,6192,4546.53,609.0,15647.86
424,3,2,115,8021,5730,1194.11,3646.0,300.13
148,2,1,1001,4759,3625,4828.96,2934.0,18885.66
151,3,2,405,1605,155,24.78,116.0,37.35
267,2,1,216,6306,4291,1133.78,904.0,2682.88
62,3,2,494,14450,11671,1794.17,1615.0,6493.24
333,1,2,1372,14620,8295,1857.65,568.0,9222.72
330,1,1,232,18244,11876,1400.94,3875.0,6107.91
375,1,1,1328,15340,8471,1758.46,0.0,2766.92
70,2,1,1015,8269,4583,3525.26,3241.0,1076.99
342,1,2,473,879,458,1255.42,362.0,3813.97
354,1,2,563,3245,1816,1699.56,1633.0,4646.37
365,3,3,1170,15448,15094,110.82,11083.0,124.08
163,3,1,1075,9380,5913,4399.78,5816.0,7707.03
96,2,3,485,14555,13144,4545.68,0.0,18273.5
341,1,1,28,12326,68,2262.33,20.0,9921.16
256,2,2,786,15999,5929,2031.4,4962.0,2371.96
390,2,1,455,8730,3387,3639.51,1823.0,601.87
366,2,2,812,665,298,4310.63,42.0,3414.65
81,1,3,469,5913,3998,4187.33,824.0,9688.46
178,1,1,181,5910,126,1804.38,71.0,8392.53
391,3,3,263,1605,1181,4758.75,85.0,10417.7
140,3,3,9,1925,1121,132.75,1078.0,283.86
133,2,2,433,19478,4379,1630.87,112.0,3458.01
234,1,1,1173,14828,9458,11.89,6631.0,33.65
34,3,1,970,5072,1534,4105.48,1254.0,0.0
176,1,2,272,11087,10107,605.59,2998.0,2815.71
191,3,3,328,1308,317,4985.09,141.0,16335.72
372,2,1,52,18182,3365,1037.79,0.0,4943.74
152,3,3,1061,16863,16010,3048.14,1350.0,5102.96
404,1,2,949,9132,2633,958.53,1278.0,225.24
363,2,3,1185,11452,974,2226.47,246.0,7095.33
266,2,1,237,12040,7303,3744.64,4529.0,0.0
164,1,3,1230,17838,552,3040.58,518.0,2841.73
49,1,3,242,11970,3264,2325.32,1937.0,11297.95
349,3,1,684,13594,11668,2011.65,5666.0,0.0
279,3,3,798,9251,6959,1133.74,5293.0,0.0
343,1,2,687,5940,2539,65.01,73.0,144.77
21,2,2,1065,11366,4531,1628.97,443.0,606.04
84,3,3,559,13004,4462,4685.92,3721.0,19583.85
336,1,3,807,19486,3649,4656.58,2648.0,18994.57
337,3,1,1176,3331,209,1718.64,209.0,3731.72
416,1,1,961,9339,6943,4833.03,1290.0,1363.71
411,2,3,410,15366,14338,1509.86,11093.0,1875.18
309,3,2,598,1905,1757,4519.01,1036.0,0.0
13,2,1,1339,7526,3664,2549.42,3454.0,3022.76
61,1,1,705,19358,6714,319.57,3986.0,180.6
190,1,2,1200,9997,7435,1474.12,3055.0,5720.0
334,2,2,1331,10544,8173,3641.17,0.0,12731.78
303,1,1,41,10504,1699,4659.03,534.0,1384.61
37,2,3,295,7047,2339,3492.34,425.0,14667.7
252,1,1,516,10139,9237,2041.93,4590.0,4574.79
165,3,3,556,3302,795,1686.42,317.0,5459.35
394,2,2,911,19793,1919,427.61,884.0,1269.46
248,1,1,608,5889,1881,2632.46,1875.0,0.0
130,2,3,1203,15402,7983,2816.56,7723.0,8236.82
81,1,3,1239,13231,3692,261.68,1757.0,481.88
342,3,3,632,11017,10393,2172.92,10032.0,4620.88
105,3,2,942,18557,11477,4672.37,9026.0,4052.4
254,3,1,254,7807,4096,1579.86,1937.0,7659.45
240,2,2,1125,3215,208,750.1,0.0,0.0
336,3,3,557,9965,1351,4804.87,1317.0,13534.43
280,2,1,1150,13941,4502,2500.13,3463.0,10067.57
410,3,1,602,17919,7647,3993.38,5282.0,2747.57
232,1,3,21,4691,4215,2472.7,1127.0,10464.07
24,2,1,257,18476,594,2416.1,421.0,5136.02
192,1,2,697,6840,2472,4944.25,1680.0,3148.91
279,2,3,1042,649,549,2130.16,71.0,3052.37
189,1,1,694,3527,1705,4606.37,1552.0,2469.99
132,2,3,749,5152,500,905.97,311.0,737.09
320,2,2,200,9124,7518,26.76,1541.0,54.55
270,2,2,208,3276,1784,3969.17,1509.0,0.0
40,2,2,633,4683,3865,117.16,592.0,0.0
58,3,1,450,8858,1684,4303.6,1248.0,5402.51
114,1,3,273,13062,7785,2369.6,0.0,7758.47
170,2,2,733,7954,1252,1031.04,1054.0,72.58
371,1,2,26,18527,11777,501.93,6345.0,1539.13
11,2,2,1371,12904,6473,929.01,0.0,4173.32
259,2,3,414,13580,6591,374.35,1826.0,533.57
345,2,2,849,15821,2139,4153.22,1047.0,0.0
136,1,1,285,750,371,1133.32,231.0,0.0
319,2,1,1343,9508,2304,1993.48,107.0,6133.56
188,2,3,247,1740,759,1405.8,329.0,1672.84
72,2,1,77,15899,7005,553.65,2039.0,1723.15
230,2,1,850,15432,602,983.77,309.0,2558.28
397,2,3,665,3566,2457,1966.56,1772.0,6646.92
95,2,3,1211,8054,5136,4819.26,0.0,20622.76
36,3,2,684,14129,4146,3755.0,805.0,13695.99
3,3,2,403,4968,1415,2897.76,653.0,3206.04
236,2,1,366,18834,13452,1130.61,6490.0,0.0
106,2,1,1175,12459,7724,3140.05,336.0,0.0
302,1,1,1036,19279,7424,3906.73,1149.0,14302.21
288,1,2,1061,4084,2372,3175.19,780.0,11583.43
26,2,3,745,13989,6917,3215.47,2049.0,15081.78
256,1,1,500,13642,7000,1856.79,6515.0,3793.69
263,2,2,1184,18283,3543,289.87,966.0,1133.81
258,2,2,282,1819,1022,2131.38,127.0,10377.82
132,1,2,805,5687,4183,3691.47,2813.0,7739.31
373,2,1,979,3390,782,634.92,167.0,0.0
250,3,3,401,721,501,2541.77,0.0,3088.93
158,1,3,945,17837,4171,2078.23,3150.0,10323.4
254,2,2,619,12225,11719,1447.11,1752.0,3682.35
450,2,3,1095,6216,4523,4427.55,3370.0,90.93
27,1,3,728,5139,584,4029.82,426.0,5082.63
252,3,3,997,13626,9036,3935.93,0.0,12660.09
29,3,3,949,13941,13624,459.25,905.0,670.62
96,3,1,858,17688,13795,1687.69,3609.0,5021.52
242,3,3,272,19029,2053,966.89,309.0,491.84
121,1,1,507,9014,57,4047.38,32.0,16018.8
432,1,3,794,18897,6608,4001.21,0.0,13500.57
155,2,3,345,16238,8626,4276.93,2658.0,13294.68
226,3,3,384,10515,7423,4428.18,556.0,1493.0
24,2,2,801,5016,4096,2941.49,2960.0,9212.4
408,2,1,1410,10036,5208,3825.98,2668.0,6838.99
232,2,1,850,12982,6929,2754.59,0.0,113.78
150,1,3,285,2100,1249,53.1,0.0,127.37
40,3,2,7,13650,7784,379.95,3984.0,550.39
151,2,2,1236,605,59,798.77,0.0,1640.84
89,2,2,807,13225,3633,1014.41,1592.0,3225.33
365,2,1,1127,17165,1434,3885.07,516.0,17176.63
354,1,1,1000,13837,11469,4247.35,0.0,20237.65
237,3,1,1264,19021,18349,3526.32,0.0,0.0
439,3,2,1230,7181,6259,4614.24,138.0,0.0
159,1,2,1196,18083,10328,1535.85,4110.0,3991.74
355,1,2,200,19592,9377,2421.57,8172.0,1210.18
43,2,2,665,13834,6678,2153.57,2678.0,7667.66
305,1,3,463,11137,10509,4341.81,2663.0,0.0
185,1,1,616,13167,677,1968.8,206.0,8170.09
350,2,2,926,8417,199,4877.99,0.0,24346.89
178,2,1,96,8471,7590,2445.81,3019.0,0.0
428,3,1,421,11893,8674,2851.44,3039.0,0.0
394,2,1,707,12893,12077,4068.5,6172.0,8573.22
455,1,1,30,16502,7303,4643.79,2004.0,18452.56
20,3,1,1118,8114,6703,3021.15,2782.0,0.0
398,1,2,697,2085,973,2059.85,82.0,753.86
308,1,3,1018,17955,12454,196.26,268.0,889.88
452,3,3,1053,12804,7978,2235.9,2311.0,0.0
149,3,1,712,15200,2421,2384.13,373.0,165.5
196,1,3,1184,11345,69,2054.11,68.0,1274.38
378,3,1,840,12516,3260,1983.3,1122.0,433.72
141,1,3,853,7139,1758,257.23,78.0,456.54
361,2,3,687,493,143,2831.55,0.0,14116.96
4,3,2,667,15719,10203,1605.37,2357.0,5255.45
138,1,3,365,607,277,1706.32,138.0,7711.73
418,2,3,1162,10112,9524,3019.49,2744.0,0.0
321,2,3,528,13164,10821,4788.85,10634.0,6457.08
5,1,3,1172,12811,4555,3384.05,2164.0,0.0
244,1,3,1222,14610,7832,3280.4,4382.0,5677.55
130,2,3,850,2062,1546,296.88,440.0,914.89
336,1,1,96,17310,1980,1455.34,1429.0,4735.83
173,1,2,395,3653,3161,248.95,2427.0,405.04
401,3,2,829,398,359,1592.21,128.0,0.0
248,3,3,128,6583,2148,1706.7,1948.0,6134.01
336,1,2,1049,1178,86,277.22,34.0,180.59
69,3,2,580,1324,9,2523.18,0.0,12415.27
14,2,1,1245,14795,1961,1349.15,424.0,0.0
372,1,2,77,14515,10202,2856.57,4570.0,13681.63
382,1,1,755,4367,4270,865.47,2205.0,0.0
170,3,3,1045,8108,3441,1497.81,3404.0,0.0
52,1,3,401,3800,2636,1143.79,1492.0,1699.94
164,1,1,1137,8172,6457,2370.01,3296.0,0.0
14,1,2,1379,18054,7118,3479.05,5171.0,3877.51
183,2,2,1145,12848,4079,3592.32,3979.0,7963.78
275,3,3,1275,16614,6454,2281.27,1883.0,0.0
70,3,2,45,14775,3098,2139.53,2755.0,10480.86
105,2,3,888,18468,8157,2375.43,1294.0,1178.62
307,2,2,757,6550,1408,693.16,0.0,3183.44
251,1,1,319,1515,951,2561.75,287.0,7356.99
392,2,2,1274,16833,11127,2248.53,7328.0,5767.18
191,2,1,1245,5687,1895,1521.72,1659.0,6697.02
329,1,3,1051,4312,3277,4872.44,2021.0,10942.07
86,1,2,1376,19435,1699,1463.34,0.0,0.0
319,1,1,1187,8406,3429,2238.72,883.0,10866.84
175,1,3,168,12638,5181,2204.39,1483.0,8129.51
66,1,1,294,9808,4802,4632.95,987.0,11831.79
310,2,3,426,721,323,1503.84,122.0,0.0
125,3,3,775,18044,13899,2493.22,4913.0,3871.32
377,2,1,152,8329,1753,1256.54,808.0,5324.35
345,1,2,508,3327,2028,1781.29,1143.0,1093.06
97,1,2,412,13613,9988,2767.42,5226.0,561.67
419,1,3,1032,10539,2739,280.69,727.0,1137.14
17,2,3,105,10558,9848,2439.71,7915.0,4229.25
328,1,2,669,6589,1479,2917.41,1170.0,5505.08
190,2,1,339,1147,606,149.95,285.0,0.0
193,1,2,718,5054,1426,4271.28,0.0,907.65
180,3,1,806,6428,6277,2551.02,768.0,0.0
54,2,1,580,5275,3561,4752.45,2375.0,23126.38
81,3,1,60,10617,1110,1705.66,679.0,0.0
